id,title,release_date,genres,original_language,vote_average,vote_count,popularity,production_companies,vote_category,new_budget
791155,Secret Headquarters,8/12/2022,"['Action', 'Adventure', 'Comedy', 'Science Fiction', 'Family']",English,6.7,260,88.627,"['Paramount', 'Jerry Bruckheimer Films']",good,12.82125828
994751,Oh Belinda,4/7/2023,"['Drama', 'Comedy', 'Fantasy']",Turkish,6.4,28,107.239,['OGM Pictures'],good,12.82125828
11,Star Wars,5/25/1977,"['Adventure', 'Action', 'Science Fiction']",English,8.2,18580,90.988,"['Lucasfilm Ltd.', '20th Century Fox']",good,16.21340583
928123,The Battle at Lake Changjin: Water Gate Bridge,2/1/2022,"['War', 'History', 'Action', 'Drama']",Chinese,6.9,45,84.463,['Bona Film Group'],good,19.11382792
83090,Saint Seiya: Evil Goddess Eris,7/18/1987,"['Action', 'Animation', 'Fantasy']",Japanese,7.1,176,78.571,['Toei Animation'],good,12.82125828
855440,Polar,10/26/2022,"['Action', 'Adventure', 'Thriller']",Spanish,6.6,20,91.003,['Cilantro Films'],good,12.82125828
293660,Deadpool,2/9/2016,"['Action', 'Adventure', 'Comedy']",English,7.6,28311,91.493,"['20th Century Fox', ""The Donners' Company"", 'Genre Films']",good,17.87595357
177572,Big Hero 6,10/24/2014,"['Adventure', 'Family', 'Animation', 'Action', 'Comedy']",English,7.7,14407,88.525,"['Walt Disney Pictures', 'Walt Disney Animation Studios']",good,18.92145603
788752,Viking Wolf,11/18/2022,"['Horror', 'Thriller', 'Mystery']",Norwegian,5.9,214,78.134,"['Filmkameratene', 'REinvent Studios']",bad,12.82125828
727340,Hunt,8/10/2022,"['Thriller', 'Action']",Korean,6.9,64,151.84,"['Sanai Pictures', 'Artist Company']",good,16.6487239
296096,Me Before You,6/1/2016,"['Drama', 'Romance']",English,7.9,11099,94.875,"['New Line Cinema', 'Sunswept Entertainment', 'Metro-Goldwyn-Mayer']",good,16.81124283
829799,Paradise City,11/11/2022,"['Action', 'Crime', 'Thriller']",English,5.8,87,99.19,"['308 Enterprises', 'Arcana Studio', 'BondIt Media Capital', 'Buffalo 8 Productions', 'Grandave Capital', 'Yale Productions', 'Saban Films']",bad,16.81124283
166428,How to Train Your Dragon: The Hidden World,1/3/2019,"['Animation', 'Family', 'Adventure']",English,7.8,5634,76.374,"['DreamWorks Animation', 'Mad Hatter Entertainment']",good,18.67532296
39323,Dragon Ball Z: Bardock - The Father of Goku,10/17/1990,"['Animation', 'Action', 'Science Fiction', 'Drama', 'Fantasy']",Japanese,7.5,553,79.382,"['Bird Studios', 'Toei Animation', 'Toei Company']",good,12.82125828
102382,The Amazing Spider-Man 2,4/16/2014,"['Action', 'Adventure', 'Fantasy']",English,6.5,11949,85.855,"['Marvel Entertainment', 'Columbia Pictures', 'Matt Tolmach Productions', 'Avi Arad Productions']",good,19.11382792
20982,Naruto Shippuden the Movie,8/4/2007,"['Animation', 'Action', 'Fantasy']",Japanese,7.2,657,86.353,['Pierrot'],good,12.82125828
303857,Dragon Ball Z: Resurrection 'F',4/18/2015,"['Action', 'Animation', 'Science Fiction']",Japanese,6.8,1637,91.584,"['Fox International Productions', 'Toei Animation', 'Fizz Sound Creation', 'Toei Company', '20th Century Fox', '20th Century Fox Animation']",good,15.42494847
785759,Two Witches,3/2/2023,['Horror'],English,6.3,32,148.641,"['Incubo Films', 'The Rancon Company']",good,12.82125828
560057,The Sea Beast,6/24/2022,"['Animation', 'Adventure', 'Family', 'Fantasy']",English,7.5,1137,75.69,['Netflix'],good,12.82125828
1047041,Detective Conan: Black Iron Submarine,4/14/2023,"['Animation', 'Action', 'Crime', 'Mystery']",Japanese,6.1,8,105.636,"['TMS Entertainment', 'Shogakukan', 'Yomiuri Telecasting Corporation', 'Nippon Television Network Corporation', 'Shogakukan-Shueisha Productions', 'TOHO']",good,12.82125828
75780,Jack Reacher,12/20/2012,"['Crime', 'Drama', 'Thriller', 'Action']",English,6.6,6284,110.429,"['Skydance Media', 'H2L Media ""AKA"" Mutual Film Company', 'H2L Media Group', 'TC Productions', 'Mutual Films', 'Paramount']",good,17.90985512
287947,Shazam!,3/29/2019,"['Action', 'Comedy', 'Fantasy']",English,7,8514,83.535,"['New Line Cinema', 'The Safran Company', 'Seven Bucks Productions', 'DC Films', 'Warner Bros. Pictures']",good,18.19753719
724089,Gabriel's Inferno: Part II,7/31/2020,['Romance'],English,8.4,1469,62.839,['PassionFlix'],good,12.82125828
66105,Saint Seiya: Legend of Crimson Youth,7/23/1988,"['Action', 'Animation', 'Fantasy']",Japanese,7.6,161,80.403,['Toei Animation'],good,12.82125828
948276,Lost Bullet 2,11/10/2022,"['Action', 'Crime', 'Thriller']",French,6.5,273,87.507,"['Nolita', 'Versus Production', 'Inoxy Films']",good,12.82125828
83088,Saint Seiya: Warriors of the Final Holy Battle,3/18/1989,"['Action', 'Animation', 'Fantasy']",Japanese,7.3,173,82.623,['Toei Animation'],good,12.82125828
801965,Breaking,8/25/2022,"['Crime', 'Drama', 'Thriller']",English,6.7,80,80.338,"['Salmira Productions', 'Little Lamb Productions', 'Epic', 'UpperRoom Productions']",good,12.82125828
10198,The Princess and the Frog,12/8/2009,"['Romance', 'Family', 'Animation']",English,7.2,4891,87.806,"['Walt Disney Pictures', 'Walt Disney Animation Studios']",good,18.46947091
39254,Real Steel,9/28/2011,"['Action', 'Science Fiction', 'Drama']",English,7,7289,83.726,"['Touchstone Pictures', 'ImageMovers', 'Angry Films', 'Kontsept Film Company', 'Revolution Sun Studios', 'DreamWorks Pictures', 'Reliance Entertainment', '21 Laps Entertainment']",good,18.51599092
919355,Dragon Knight,3/21/2022,"['Fantasy', 'Adventure', 'Action']",English,6.7,38,86.476,['Hex Studios'],good,12.82125828
613504,After We Collided,9/2/2020,"['Romance', 'Drama']",English,7.2,4927,143.228,"['Voltage Pictures', 'Offspring Entertainment', 'Frayed Pages Entertainment', 'Wattpad']",good,12.82125828
624860,The Matrix Resurrections,12/16/2021,"['Science Fiction', 'Action', 'Adventure']",English,6.5,4719,82.869,"['Warner Bros. Pictures', 'Village Roadshow Pictures', 'Venus Castina Productions']",good,19.06253463
856245,To Kill the Beast,12/10/2021,"['Mystery', 'Fantasy', 'Thriller']",Spanish,6.1,138,77.564,"['Caudillo Cine', 'Estudio Giz', 'Oro Films']",good,12.82125828
800815,The Pale Blue Eye,12/22/2022,['Crime'],English,7,1281,101.521,"['Cross Creek Pictures', 'Le Grisbi Productions']",good,18.09217668
45288,Fighting Spirit - Mashiba vs. Kimura,9/5/2003,"['Animation', 'Comedy', 'Drama', 'Action']",Japanese,6,20,77.258,"['Madhouse', 'Discotek Media']",bad,12.82125828
156022,The Equalizer,9/24/2014,"['Thriller', 'Action', 'Crime']",English,7.2,7804,91.659,"['Lonetree Entertainment', 'Columbia Pictures', 'Village Roadshow Pictures', 'Escape Artists', 'LStar Capital', 'Mace Neufeld Productions']",good,17.82284374
10138,Iron Man 2,4/28/2010,"['Adventure', 'Action', 'Science Fiction']",English,6.8,19238,85.064,['Marvel Studios'],good,19.11382792
324857,Spider-Man: Into the Spider-Verse,12/14/2018,"['Action', 'Adventure', 'Animation', 'Science Fiction']",English,8.4,12681,89.416,"['Columbia Pictures', 'Lord Miller Productions', 'Pascal Pictures', 'Sony Pictures Animation', 'Avi Arad Productions']",good,18.31532023
550988,Free Guy,8/11/2021,"['Comedy', 'Adventure', 'Science Fiction']",English,7.6,7147,82.161,"['Berlanti Productions', '21 Laps Entertainment', 'Maximum Effort', 'Lit Entertainment Group', '20th Century Studios']",good,18.51599092
497828,Triangle of Sadness,9/18/2022,"['Comedy', 'Drama']",English,7.2,1256,85.194,"['30WEST', 'ARTE', 'BBC Film', 'TRT', 'Turkish Radio & Television', 'Bord Cadre Films', 'Coproduction Office', 'Film i Väst', 'Heretic', 'Imperative Entertainment', 'Piano', 'Sovereign Films', 'Plattform Produktion', 'SVT', 'Svensk Filminspelning', 'Essential Films', 'ZDF', 'Svenska Filminstitutet', 'Eurimages', 'Medienboard Berlin-Brandenburg', 'The Danish Film Institute', 'Canal+', 'Ciné+', 'DR', 'Nordisk Film & TV Fond', 'BFI', 'MOIN Filmförderung Hamburg Schleswig-Holstein', 'SF Studios', 'Bac Films', 'Curzon Film World']",good,16.56278147
425,Ice Age,3/10/2002,"['Animation', 'Comedy', 'Family', 'Adventure']",English,7.3,11948,87.096,"['20th Century Fox', 'Blue Sky Studios', '20th Century Fox Animation']",good,17.893048
960700,Fullmetal Alchemist: The Revenge of Scar,5/20/2022,"['Fantasy', 'Action', 'Adventure']",Japanese,6.7,169,73.287,"['Warner Bros. Japan', 'Oxybot']",good,12.82125828
512195,Red Notice,11/4/2021,"['Action', 'Comedy', 'Crime', 'Thriller']",English,6.8,4833,80.982,"['Flynn Picture Company', 'Seven Bucks Productions', 'Bad Version']",good,18.89068437
254128,San Andreas,5/27/2015,"['Action', 'Drama', 'Thriller']",English,6.2,7632,82.872,"['New Line Cinema', 'Village Roadshow Pictures', 'Flynn Picture Company', 'Warner Bros. Pictures']",good,18.51599092
138843,The Conjuring,7/18/2013,"['Horror', 'Thriller']",English,7.5,10341,78.522,"['Evergreen Media Group', 'New Line Cinema', 'The Safran Company']",good,16.38045992
8966,Twilight,11/20/2008,"['Fantasy', 'Drama', 'Romance']",English,6.3,12366,97.937,"['Summit Entertainment', 'Temple Hill Entertainment', 'Maverick Films', 'Imprint Entertainment', 'Goldcrest', 'Twilight Productions']",good,17.42642847
2048,"I, Robot",7/15/2004,"['Action', 'Science Fiction']",English,6.9,10656,66.732,"['Davis Entertainment', 'Laurence Mark Productions', 'Canlaws Productions', '20th Century Fox', 'Overbrook Entertainment', 'Mediastream Vierte Film GmbH & Co. Vermarktungs KG']",good,18.6030023
949423,Pearl,9/16/2022,['Horror'],English,7.4,685,84.386,"['A24', 'Little Lamb Productions']",good,13.81551056
383498,Deadpool 2,5/10/2018,"['Action', 'Comedy', 'Adventure']",English,7.5,15861,82.901,"['Maximum Effort', 'Genre Films', '20th Century Fox']",good,18.51599092
964980,Air,4/5/2023,"['Drama', 'History']",English,7.6,234,100.801,"['Amazon Studios', 'Skydance Sports', 'Mandalay Pictures', 'Artists Equity']",good,18.31532023
285,Pirates of the Caribbean: At World's End,5/19/2007,"['Adventure', 'Fantasy', 'Action']",English,7.2,12980,86.029,"['Jerry Bruckheimer Films', 'Second Mate Productions', 'Walt Disney Pictures']",good,19.51929303
348893,Boyka: Undisputed IV,8/1/2016,"['Action', 'Drama']",English,7.1,1132,77.63,['Nu Boyana Viburno'],good,12.82125828
83091,Saint Seiya: The Heated Battle of the Gods,3/12/1988,"['Action', 'Animation', 'Fantasy']",Japanese,7.5,139,72.011,['Toei Animation'],good,12.82125828
961484,Last Seen Alive,5/19/2022,"['Action', 'Thriller']",English,6.6,704,74.808,['Voltage Pictures'],good,12.82125828
99861,Avengers: Age of Ultron,4/22/2015,"['Action', 'Adventure', 'Science Fiction']",English,7.3,21240,88.098,['Marvel Studios'],good,19.71540791
637649,Wrath of Man,4/22/2021,"['Action', 'Adventure', 'Crime', 'Thriller']",English,7.7,4372,103.587,"['Miramax', 'Metro-Goldwyn-Mayer', 'Toff Guy Films', 'Flic Films UK']",good,17.50439001
1068141,Mighty Morphin Power Rangers: Once & Always,4/19/2023,"['Action', 'Adventure', 'Science Fiction', 'Family']",English,6.8,161,67.41,"['Toei Company', 'Entertainment One']",good,12.82125828
37021,Ranma ½: The Movie 2 — The Battle of Togenkyo: Rescue the Brides!,8/2/1992,"['Action', 'Comedy', 'Animation']",Japanese,8,81,75.867,"['Studio Deen', 'VIZ Media']",good,12.82125828
933419,Champions,3/9/2023,['Comedy'],English,7,104,78.599,"['Gold Circle Films', 'Focus Features']",good,12.82125828
580116,The Rape,5/15/1982,['Drama'],Japanese,3.5,5,85.804,['Gentosha'],bad,12.82125828
518896,Warriors of Future,8/5/2022,"['Drama', 'Action', 'Science Fiction']",Chinese,7.3,298,75.467,"['One Cool Film Production', 'Media Asia Films', 'World Universal Culture Limited', 'iQIYI Pictures', 'Tianjin Maoyan Media', 'CMC Pictures', 'Shenzhen Film Studio']",good,12.82125828
629542,The Bad Guys,3/17/2022,"['Animation', 'Action', 'Adventure', 'Crime', 'Comedy', 'Family']",English,7.7,1498,72.191,"['DreamWorks Animation', 'Universal Pictures']",good,18.19753719
888257,Ghosts of the Ozarks,2/4/2022,"['Western', 'Horror', 'Mystery']",English,6.3,16,74.878,['HCT Media'],good,12.82125828
476669,The King's Man,12/22/2021,"['Action', 'Adventure', 'Thriller', 'War', 'Mystery']",English,6.8,3681,85.125,"['Marv Films', 'Cloudy Productions', '20th Century Studios']",good,18.42068074
945675,One Week Friends,6/18/2022,['Drama'],Chinese,5.2,64,73.752,Company X,bad,12.82125828
260514,Cars 3,6/15/2017,"['Animation', 'Adventure', 'Comedy', 'Family']",English,6.9,5056,85.695,['Pixar'],good,18.98029653
1086990,Malcriados,2/15/2023,['Comedy'],Spanish,7.9,42,79.17,"['Asturiana de Films', 'BH5', 'Tiki Pictures']",good,12.82125828
585245,Clifford the Big Red Dog,11/10/2021,"['Family', 'Adventure', 'Comedy', 'Fantasy']",English,7.2,1551,68.433,"['Paramount', 'Entertainment One', 'Kerner Entertainment Company', 'Scholastic Entertainment', 'New Republic Pictures', 'Walden Media']",good,17.97439364
1024530,Grimcutty,10/10/2022,['Horror'],English,5.3,285,70.013,['20th Digital Studio'],bad,12.82125828
791333,Four's a Crowd,10/28/2022,['Comedy'],Spanish,6.5,62,72.336,"['Pokeepsie Films', 'Telecinco Cinema', 'Mediaset España', 'Movistar+']",good,12.82125828
934131,Soft & Quiet,11/4/2022,"['Drama', 'Horror', 'Mystery', 'Thriller']",English,6.2,42,134.084,"['Second Grade Teacher Productions', 'Blumhouse Productions', 'Momentum Pictures']",good,12.82125828
447332,A Quiet Place,4/3/2018,"['Horror', 'Drama', 'Science Fiction']",English,7.4,12690,68.117,"['Paramount', 'Platinum Dunes']",good,16.6487239
381284,Hidden Figures,12/10/2016,"['Drama', 'History']",English,8.1,8619,83.695,"['Fox 2000 Pictures', 'Levantine Films', 'Chernin Entertainment']",good,17.03438638
919570,R.M.N.,6/3/2022,['Drama'],Romanian,7,64,78.313,"['Mobra Films', 'Why Not Productions', 'France 3 Cinéma', 'Les Films du Fleuve', 'Filmgate Films', 'Film iVäst']",good,12.82125828
643215,Astérix & Obélix: The Middle Kingdom,2/1/2023,"['Comedy', 'Adventure', 'Family']",French,4.9,309,95.458,"['Les Éditions Albert René', 'Les Enfants Terribles', 'Pathé', 'Trésor Films']",bad,18.09217668
335988,Transformers: The Last Knight,6/16/2017,"['Action', 'Adventure', 'Science Fiction']",English,6.1,5480,87.128,"['Paramount', 'di Bonaventura Pictures', 'Ian Bryce Productions', 'Tom DeSanto/Don Murphy Production']",good,19.19540791
906221,Magic Mike's Last Dance,2/9/2023,"['Comedy', 'Drama', 'Romance']",English,7.1,248,95.254,"['Warner Bros. Pictures', 'Nick Wechsler Productions', 'Free Association']",good,17.62217305
22803,Law Abiding Citizen,10/15/2009,"['Drama', 'Crime', 'Thriller']",English,7.3,4419,82.332,"['The Film Department', 'Evil Twins', 'Warp Films', 'G-BASE', 'Overture Films']",good,17.78580247
668461,Slumberland,11/18/2022,"['Family', 'Fantasy']",English,7.5,655,65.485,"['Chernin Entertainment', 'about:blank']",good,17.37085862
228150,Fury,10/15/2014,"['War', 'Drama', 'Action']",English,7.5,10720,80.124,"['Columbia Pictures', 'QED International', 'LStar Capital', 'Le Grisbi Productions', 'Crave Films', 'Sony Pictures', 'Huayi Brothers Pictures']",good,18.03501826
34433,Dragon Ball Z: Broly – The Legendary Super Saiyan,3/6/1993,"['Animation', 'Science Fiction', 'Action']",Japanese,7.3,748,77.452,"['Toei Company', 'Bird Studios', 'Toei Animation']",good,12.82125828
557,Spider-Man,5/1/2002,"['Fantasy', 'Action']",English,7.3,17063,72.088,"['Marvel Enterprises', 'Laura Ziskin Productions']",good,18.74998449
60898,Erotic Ghost Story,5/19/1990,"['Fantasy', 'Drama', 'Horror']",cn,6,28,85.259,['Diagonal Pictures'],bad,12.82125828
109418,Grown Ups 2,7/11/2013,['Comedy'],English,6.1,3787,74.169,"['Columbia Pictures', 'Sony Pictures', 'Happy Madison Productions']",good,18.19753719
773867,Seoul Vibe,8/26/2022,"['Action', 'Crime', 'Comedy', 'Adventure']",Korean,6.7,129,74.169,['ANDMARQ Studio'],good,12.82125828
1607,A Bronx Tale,9/14/1993,"['Drama', 'Crime']",English,7.8,1995,76.843,"['Savoy Pictures', 'HBO Films']",good,16.11809565
1930,The Amazing Spider-Man,6/23/2012,"['Action', 'Adventure', 'Fantasy']",English,6.7,15947,80,"['Marvel Entertainment', 'Laura Ziskin Productions', 'Columbia Pictures', 'Matt Tolmach Productions', 'Avi Arad Productions']",good,19.18614859
41446,Scream 4,4/11/2011,"['Horror', 'Mystery']",English,6.4,3109,74.147,"['Dimension Films', 'The Weinstein Company', 'Outerbanks Entertainment']",good,17.50439001
315635,Spider-Man: Homecoming,7/5/2017,"['Action', 'Adventure', 'Science Fiction', 'Drama']",English,7.3,19941,89.126,"['Marvel Studios', 'Pascal Pictures', 'LStar Capital']",good,18.98029653
860623,Last Man Down,11/3/2022,"['Action', 'Thriller']",English,6,40,69.32,"['Daniel Stisen Productions', 'Fansu Film']",bad,12.82125828
619264,The Platform,11/8/2019,"['Drama', 'Science Fiction', 'Thriller']",Spanish,7,6062,67.977,"['Basque Films', 'Mr. Miyagi', 'EiTB', 'RTVE']",good,6.396929655
249070,Hitman: Agent 47,8/20/2015,"['Action', 'Crime', 'Thriller']",English,5.8,2741,77.363,"['Daybreak Productions', 'Prime Universe Productions', 'Giant Pictures', 'TSG Entertainment', 'Dayday Films', 'Ingenious Media', 'Fox International Productions', 'Deutscher Filmförderfonds', '20th Century Fox', 'Medienboard Berlin-Brandenburg']",bad,17.37085862
1023156,The Open Body,12/9/2022,"['Horror', 'Drama']",Galician,4.5,2,77.942,"['AGADIC', 'Fasten Films', 'ICAA', 'OlloVivo Producións', 'Xunta de Galicia', 'RTVE', 'Cinemate']",bad,12.82125828
809787,Mafia Mamma,4/13/2023,"['Crime', 'Comedy']",English,7.2,25,97.933,"['Idea(L)', 'Vocab Films', 'New Sparta Films', 'Ingenious Media', 'Lipsync Productions', 'Cornerstone Films']",good,17.52908262
129,Spirited Away,7/20/2001,"['Animation', 'Family', 'Fantasy']",Japanese,8.5,14246,74.783,['Studio Ghibli'],good,16.75994954
37024,Ranma ½: The Movie — The Battle of Nekonron: The Fight to Break the Rules!,11/2/1991,"['Animation', 'Comedy', 'Action', 'Romance']",Japanese,7.1,65,73.673,"['Studio Deen', 'VIZ Media', 'Kitty Films']",good,12.82125828
335795,Monster High: The Movie,10/6/2022,"['Family', 'Fantasy', 'Comedy', 'Adventure', 'Music', 'TV Movie']",English,7,166,71.243,"['Mattel Television', 'Brightlight Pictures', 'Nickelodeon Productions', 'Lighthouse Pictures']",good,12.82125828
1726,Iron Man,4/30/2008,"['Action', 'Science Fiction', 'Adventure']",English,7.6,24290,78.14,['Marvel Studios'],good,18.75715298
725201,The Gray Man,7/13/2022,"['Action', 'Thriller']",English,7,2866,75.098,"['AGBO', 'Roth-Kirschenbaum Films', 'Stillking Films', 'Brazil Production Services']",good,19.11382792
545611,Everything Everywhere All at Once,3/24/2022,"['Action', 'Adventure', 'Science Fiction']",English,7.8,4574,82.623,"['AGBO', 'Ley Line Entertainment', 'Year of the Rat Productions', 'Hotdog Hands LLC', 'A24', 'IAC Films']",good,17.03438638
39108,Dragon Ball Z: Wrath of the Dragon,7/15/1995,"['Animation', 'Action', 'Science Fiction']",Japanese,7.2,595,73.618,"['Toei Company', 'Bird Studios', 'Toei Animation']",good,12.82125828
375355,Don't Hang Up,10/22/2016,"['Horror', 'Thriller']",English,6.2,441,64.763,"['Wild Spark', 'Bigscope Films', ""Don't Hang Up Films""]",good,12.82125828
1093994,One Ranger,5/5/2023,"['Action', 'Thriller']",English,5.3,6,92.31,"['BondIt Media Capital', 'Lionsgate', 'Renegade Entertainment']",bad,12.82125828
429473,Lou,9/23/2022,"['Action', 'Thriller']",English,6.7,518,75.768,['Bad Robot'],good,12.82125828
10674,Mulan,6/18/1998,"['Animation', 'Family', 'Adventure']",English,7.9,8667,79.085,"['Walt Disney Pictures', 'Walt Disney Feature Animation']",good,18.31532023
872177,Corrective Measures,4/29/2022,"['Action', 'Science Fiction', 'Thriller']",English,5.3,50,73.469,"['Tubi TV', 'The Exchange', 'Arcana Productions']",bad,12.82125828
278,The Shawshank Redemption,9/23/1994,"['Drama', 'Crime']",English,8.7,23715,84.139,['Castle Rock Entertainment'],good,17.03438638
1010818,Groot's First Steps,8/10/2022,"['Animation', 'Family', 'Comedy', 'Science Fiction']",English,7,268,73.383,"['Marvel Studios', 'Luma Pictures']",good,12.82125828
897192,Diary of a Wimpy Kid: Rodrick Rules,12/2/2022,"['Animation', 'Comedy', 'Family']",English,7.1,116,68.235,"['Walt Disney Pictures', 'Bardel Entertainment', '20th Century Studios']",good,12.82125828
49013,Cars 2,6/11/2011,"['Animation', 'Family', 'Adventure', 'Comedy']",English,6.1,6885,76.092,"['Pixar', 'Walt Disney Pictures']",good,19.11382792
301528,Toy Story 4,6/19/2019,"['Family', 'Adventure', 'Animation', 'Comedy', 'Fantasy']",English,7.5,8799,68.042,"['Walt Disney Pictures', 'Pixar']",good,18.98029653
454626,Sonic the Hedgehog,2/12/2020,"['Action', 'Science Fiction', 'Comedy', 'Family']",English,7.4,8658,71.239,"['Original Film', 'Blur Studio', 'Marza Animation Planet', 'Paramount', 'SEGA']",good,18.25816181
675445,PAW Patrol: The Movie,8/9/2021,"['Animation', 'Family', 'Adventure', 'Comedy']",English,7.4,1105,67.095,"['Spin Master', 'Nickelodeon Movies', 'Paramount', 'Mikros Image', 'Elevation Pictures']",good,17.0736071
652574,Swingers Party with My Friend,11/10/2019,['Romance'],Korean,5.8,6,81.475,Company X,bad,12.82125828
10192,Shrek Forever After,5/16/2010,"['Comedy', 'Adventure', 'Fantasy', 'Animation', 'Family']",English,6.3,6529,79.222,"['DreamWorks Animation', 'Paramount']",good,18.92145603
489,Good Will Hunting,12/5/1997,['Drama'],English,8.1,10688,97.62,"['Miramax', 'Lawrence Bender Productions', 'Be Gentlemen Limited Partnership']",good,16.11809565
274855,Geostorm,10/13/2017,"['Action', 'Science Fiction', 'Thriller']",English,6.1,4282,89.959,"['Twisted Media', 'Skydance Media', 'RatPac Entertainment', 'Electric Entertainment', 'Warner Bros. Pictures', 'October Pictures']",good,18.6030023
109445,Frozen,11/20/2013,"['Animation', 'Family', 'Adventure', 'Fantasy']",English,7.2,15153,70.892,"['Walt Disney Pictures', 'Walt Disney Animation Studios']",good,18.82614585
9502,Kung Fu Panda,6/4/2008,"['Action', 'Adventure', 'Animation', 'Family', 'Comedy']",English,7.2,10186,75.488,"['DreamWorks Animation', 'Paramount']",good,18.68304501
863,Toy Story 2,10/30/1999,"['Animation', 'Comedy', 'Family']",English,7.6,12535,69.125,['Pixar'],good,18.31532023
458576,Monster Hunter,12/3/2020,"['Action', 'Fantasy', 'Adventure']",English,6.7,2888,72.326,"['CAPCOM', 'Constantin Film', 'Impact Pictures', 'Tencent Pictures', 'TOHO']",good,17.90985512
9479,The Nightmare Before Christmas,10/9/1993,"['Fantasy', 'Animation', 'Family']",English,7.8,8237,71.049,"['Tim Burton Productions', 'Skellington Productions Inc.', 'Touchstone Pictures', 'Walt Disney Pictures']",good,16.99356439
884605,No Hard Feelings,6/15/2023,"['Comedy', 'Romance']",English,0,0,63.365,"['Excellent Cadaver', 'Sony Pictures', 'Odenkirk Provissiero Entertainment']",bad,12.82125828
4233,Scream 2,12/12/1997,"['Horror', 'Mystery']",English,6.5,3460,72.381,"['Konrad Pictures', 'Dimension Films', 'Craven-Maddalena Films']",good,16.99356439
425909,Ghostbusters: Afterlife,11/11/2021,"['Fantasy', 'Comedy', 'Adventure']",English,7.5,3605,71.202,"['Columbia Pictures', 'Bron Studios', 'The Montecito Picture Company', 'Ghost Corps']",good,18.13299867
810,Shrek the Third,5/17/2007,"['Fantasy', 'Adventure', 'Animation', 'Comedy', 'Family']",English,6.3,8056,70.102,"['DreamWorks Animation', 'Pacific Data Images', 'Paramount']",good,18.89068437
746524,Blood,1/12/2023,"['Thriller', 'Horror']",English,5.9,50,66.741,"['H2L Media Group', 'Rhea Films']",bad,12.82125828
1046043,Wait With Me,3/30/2023,['Romance'],English,5.7,6,72.739,Company X,bad,12.82125828
887379,Luz Mala,11/17/2022,['Horror'],Spanish,4.3,3,63.469,['Machaco Films'],bad,12.82125828
987787,Un parcero en Nueva York,8/18/2022,"['Comedy', 'Drama']",Spanish,7.3,7,73.276,"['Trompetero Producciones', 'Cinecolor Films']",good,12.82125828
122917,The Hobbit: The Battle of the Five Armies,12/10/2014,"['Action', 'Adventure', 'Fantasy']",English,7.3,12963,74.546,"['Warner Bros. Pictures', 'WingNut Films', 'New Line Cinema', '3Foot7', 'Metro-Goldwyn-Mayer']",good,19.33697148
616820,Halloween Ends,10/12/2022,"['Horror', 'Thriller']",English,6.3,1271,67.258,"['Universal Pictures', 'Blumhouse Productions', 'Miramax', 'Rough House Pictures', 'Trancas International Films']",good,16.81124283
50253,Saint Seiya Heaven Chapter: Overture,2/14/2004,"['Animation', 'Fantasy']",Japanese,7.6,224,67.667,['Toei Animation'],good,12.82125828
58,Pirates of the Caribbean: Dead Man's Chest,7/6/2006,"['Adventure', 'Fantasy', 'Action']",English,7.3,14464,71.717,"['Walt Disney Pictures', 'Jerry Bruckheimer Films', 'Second Mate Productions']",good,19.11382792
528547,Mother-in-law's Introduction,5/22/2018,['Romance'],Korean,10,1,68.902,Company X,good,12.82125828
823625,Blacklight,2/10/2022,"['Action', 'Thriller']",English,6.3,868,74.092,"['The Solution', 'Zero Gravity Management', 'Film Victoria', 'Lightstream Entertainment', 'Screen Australia']",good,17.57671067
497698,Black Widow,7/7/2021,"['Action', 'Adventure', 'Science Fiction']",English,7.3,8878,91.333,['Marvel Studios'],good,19.11382792
509080,LEGO Marvel Super Heroes: Guardians of the Galaxy - The Thanos Threat,12/9/2017,"['Animation', 'Family', 'Science Fiction']",English,6.9,44,72.621,"['Pure Imagination Studios', 'LEGO', 'Marvel Entertainment']",good,12.82125828
7445,Brothers,1/22/2009,"['Drama', 'Thriller', 'War']",English,7.3,2995,62.395,"['Lionsgate', 'Relativity Media', 'Sighvatsson Films', 'Michael De Luca Productions', 'Palomar Pictures']",good,17.0736071
14160,Up,5/28/2009,"['Animation', 'Comedy', 'Family', 'Adventure']",English,7.9,18365,69.609,['Pixar'],good,18.98029653
900667,One Piece Film Red,8/6/2022,"['Animation', 'Adventure', 'Action', 'Fantasy']",Japanese,7.5,491,73.949,"['Toei Animation', 'Shueisha', 'Toei Company', 'Fuji Television Network', 'Bandai', 'Bandai Namco Entertainment', 'ADK Emotions', 'dentsu']",good,12.82125828
9820,The Parent Trap,7/28/1998,"['Comedy', 'Family']",English,7.2,3665,72.8,['Walt Disney Pictures'],good,16.52356076
190859,American Sniper,12/25/2014,"['War', 'Action']",English,7.4,11817,91.498,"['RatPac Entertainment', 'Village Roadshow Pictures', '22 & Indiana Pictures', 'Malpaso Productions', 'Warner Bros. Pictures', 'Mad Chance']",good,17.88965241
1027159,Lupin The 3rd vs. Cat’s Eye,1/23/2023,"['Animation', 'Action', 'Adventure', 'Comedy']",Japanese,6,64,66.985,['TMS Entertainment'],bad,12.82125828
